order_id,customer_id,order_date,order_status,sales_channel,shipping_city,courier_name,payment_method,promo_code
UB-007838,C01357,2024-09-18,Completed,Web,Islamabad,RapidGo,Cash on Delivery,WELCOME10
UB-007839,C00440,2025-03-28,Completed,Marketplace,Lahore,SwiftEx,Cash on Delivery,
UB-007840,C01547,2024-06-21,Completed,Marketplace,Peshawar,BlueLine,Card,
UB-007841,C00227,2024-05-13,Completed,Mobile App,Rawalpindi,BlueLine,Bank Transfer,WELCOME10
UB-007842,C01487,2025-05-24,Completed,Web,Islamabad,BlueLine,Bank Transfer,APP5
UB-007843,C01583,2025-07-30,Completed,Mobile App,Karachi,SwiftEx,Card,
UB-007844,C00358,2025-08-24,Completed,Mobile App,Rawalpindi,BlueLine,Cash on Delivery,
UB-007845,C00551,2025-07-30,Completed,Web,Islamabad,SwiftEx,Wallet,
UB-007846,C00795,2024-12-05,Completed,Marketplace,Rawalpindi,Store Pickup,Cash on Delivery,
UB-007847,C01328,2025-08-28,Completed,Web,Islamabad,SwiftEx,Cash on Delivery,SAVE15
UB-007848,C00917,2024-01-25,Completed,Marketplace,Rawalpindi,Store Pickup,Bank Transfer,
UB-007849,C00103,2025-03-08,Completed,Mobile App,Rawalpindi,BlueLine,Cash on Delivery,
UB-007850,C00332,2025-04-24,Completed,Web,Rawalpindi,BlueLine,Cash on Delivery,
UB-007851,C00133,2025-11-27,Completed,Mobile App,Rawalpindi,RapidGo,Card,
UB-007852,C00703,2024-03-13,Completed,Web,Lahore,BlueLine,Cash on Delivery,
UB-007853,C01259,2024-05-15,Completed,Mobile App,Karachi,SwiftEx,Card,FREESHIP
UB-007854,C00582,2024-08-27,Completed,Marketplace,Karachi,Store Pickup,Wallet,
UB-007855,C00464,2025-11-03,Completed,Mobile App,Rawalpindi,SwiftEx,Card,WELCOME10
UB-007856,C01562,2024-01-28,Completed,Marketplace,Lahore,SwiftEx,Cash on Delivery,SAVE15
UB-007857,C00759,2024-06-03,Completed,Web,Rawalpindi,RapidGo,Card,
UB-007858,C01496,2025-06-25,Completed,Mobile App,Lahore,RapidGo,Cash on Delivery,APP5
UB-007859,C01343,2024-09-23,Completed,Web,Islamabad,BlueLine,Bank Transfer,
UB-007860,C00907,2025-04-27,Completed,Mobile App,Islamabad,RapidGo,Cash on Delivery,FREESHIP
UB-007861,C01595,2024-03-05,Completed,Web,Rawalpindi,Store Pickup,Cash on Delivery,SAVE15
UB-007862,C01330,2025-12-06,Completed,Mobile App,Islamabad,SwiftEx,Wallet,WELCOME10
UB-007863,C00817,2024-08-13,Completed,Mobile App,Faisalabad,BlueLine,Cash on Delivery,
UB-007864,C00540,2024-03-16,Completed,Web,Karachi,RapidGo,Bank Transfer,WELCOME10
UB-007865,C01133,2024-02-02,Completed,Web,Karachi,RapidGo,Wallet,
UB-007866,C00635,2024-09-04,Completed,Mobile App,Faisalabad,RapidGo,Card,APP5
UB-007867,C00980,2025-02-02,Completed,Mobile App,Islamabad,BlueLine,Card,WELCOME10
UB-007868,C00001,2025-05-22,Cancelled,Mobile App,Rawalpindi,RapidGo,Wallet,APP5
UB-007869,C01215,2024-11-24,Completed,Web,Peshawar,SwiftEx,Cash on Delivery,
UB-007870,C00598,2024-07-28,Completed,Mobile App,Lahore,Store Pickup,Cash on Delivery,
UB-007871,C01183,2025-03-08,Completed,Mobile App,Islamabad,SwiftEx,Wallet,SAVE15
UB-007872,C00264,2025-02-03,Completed,Mobile App,Peshawar,SwiftEx,Card,
UB-007873,C01249,2025-07-14,Completed,Mobile App,Faisalabad,BlueLine,Cash on Delivery,
UB-007874,C00655,2024-09-07,Completed,Mobile App,Rawalpindi,BlueLine,Cash on Delivery,
UB-007875,C00038,2024-05-04,Completed,Mobile App,Rawalpindi,RapidGo,Cash on Delivery,SAVE15
UB-007876,C01530,2024-09-18,Completed,Web,Rawalpindi,BlueLine,Cash on Delivery,
UB-007877,C00733,2025-10-27,Completed,Marketplace,Karachi,BlueLine,Bank Transfer,APP5
UB-007878,C00143,2025-09-28,Completed,Mobile App,Faisalabad,BlueLine,Bank Transfer,
UB-007879,C01223,2024-07-04,Completed,Web,Lahore,RapidGo,Card,
UB-007880,C00766,2024-11-13,Completed,Mobile App,Lahore,SwiftEx,Cash on Delivery,
UB-007881,C00182,2025-02-09,Completed,Web,Islamabad,BlueLine,Cash on Delivery,
UB-007882,C00361,2025-10-03,Completed,Mobile App,Islamabad,RapidGo,Cash on Delivery,
UB-007883,C01249,2025-12-02,Completed,Web,Faisalabad,Store Pickup,Wallet,
UB-007884,C01202,2025-05-19,Completed,Mobile App,Karachi,SwiftEx,Wallet,
UB-007885,C00503,2024-07-19,Completed,Web,Lahore,SwiftEx,Cash on Delivery,
UB-007886,C00883,2024-08-12,Completed,Web,Rawalpindi,SwiftEx,Cash on Delivery,SAVE15
UB-007887,C00954,2025-09-15,Completed,Mobile App,Islamabad,Store Pickup,Wallet,
UB-007888,C00986,2024-06-04,Completed,Web,Peshawar,RapidGo,Card,
UB-007889,C01283,2025-12-08,Completed,Mobile App,Karachi,RapidGo,Cash on Delivery,
UB-007890,C00438,2025-06-30,Completed,Marketplace,Islamabad,SwiftEx,Card,
UB-007891,C01403,2025-07-24,Completed,Mobile App,Karachi,SwiftEx,Wallet,FREESHIP
UB-007892,C01515,2025-10-20,Completed,Mobile App,Rawalpindi,Store Pickup,Cash on Delivery,
UB-007893,C00782,2025-11-10,Completed,Mobile App,Islamabad,BlueLine,Cash on Delivery,WELCOME10
UB-007894,C01096,2024-02-24,Completed,Marketplace,Rawalpindi,BlueLine,Cash on Delivery,
UB-007895,C00300,2025-12-18,Completed,Mobile App,Islamabad,SwiftEx,Card,
UB-007896,C00398,2024-09-06,Completed,Mobile App,Rawalpindi,SwiftEx,Card,
UB-007897,C00265,2024-05-31,Completed,Mobile App,Lahore,RapidGo,Cash on Delivery,WELCOME10
UB-007898,C01217,2025-05-13,Completed,Web,Rawalpindi,BlueLine,Cash on Delivery,
UB-007899,C00268,2025-08-29,Completed,Mobile App,Faisalabad,BlueLine,Wallet,WELCOME10
UB-007900,C01043,2025-06-19,Completed,Web,Rawalpindi,SwiftEx,Cash on Delivery,APP5
UB-007901,C00430,2024-02-14,Completed,Mobile App,Peshawar,SwiftEx,Cash on Delivery,
UB-007902,C00012,2025-08-04,Completed,Web,Karachi,Store Pickup,Bank Transfer,APP5
UB-007903,C00331,2024-06-28,Completed,Marketplace,Karachi,SwiftEx,Card,APP5
UB-007904,C01533,2025-08-13,Completed,Web,Islamabad,RapidGo,Cash on Delivery,
UB-007905,C01306,2024-03-04,Completed,Mobile App,Rawalpindi,SwiftEx,Cash on Delivery,FREESHIP
UB-007906,C01116,2024-01-30,Completed,Mobile App,Lahore,SwiftEx,Card,FREESHIP
UB-007907,C00858,2025-08-06,Cancelled,Mobile App,Karachi,SwiftEx,Cash on Delivery,APP5
UB-007908,C00946,2024-07-18,Completed,Web,Lahore,BlueLine,Bank Transfer,
UB-007909,C00397,2024-06-21,Completed,Mobile App,Islamabad,BlueLine,Cash on Delivery,
UB-007910,C00266,2024-08-20,Completed,Web,Faisalabad,SwiftEx,Bank Transfer,
UB-007911,C00534,2024-10-07,Cancelled,Mobile App,Islamabad,BlueLine,Bank Transfer,
UB-007912,C00789,2025-08-25,Completed,Mobile App,Peshawar,SwiftEx,Wallet,
UB-007913,C00495,2024-01-05,Completed,Web,Karachi,SwiftEx,Cash on Delivery,APP5
UB-007914,C00049,2024-06-06,Completed,Web,Rawalpindi,RapidGo,Wallet,
UB-007915,C00760,2025-04-14,Completed,Marketplace,Rawalpindi,Store Pickup,Bank Transfer,
UB-007916,C00611,2025-05-30,Returned,Mobile App,Lahore,SwiftEx,Card,
UB-007917,C00955,2025-03-12,Cancelled,Mobile App,Peshawar,Store Pickup,Bank Transfer,WELCOME10
UB-007918,C00512,2025-12-09,Completed,Marketplace,Lahore,SwiftEx,Cash on Delivery,
UB-007919,C01432,2025-05-28,Completed,Web,Rawalpindi,SwiftEx,Cash on Delivery,
UB-007920,C01299,2024-07-17,Completed,Web,Rawalpindi,SwiftEx,Card,
UB-007921,C00890,2025-06-11,Completed,Web,Peshawar,BlueLine,Cash on Delivery,
UB-007922,C00728,2025-01-15,Completed,Web,Rawalpindi,SwiftEx,Card,
UB-007923,C00321,2024-02-17,Completed,Mobile App,Lahore,BlueLine,Cash on Delivery,
UB-007924,C01462,2024-08-04,Completed,Web,Islamabad,RapidGo,Wallet,
UB-007925,C00664,2025-01-23,Completed,Mobile App,Rawalpindi,BlueLine,Cash on Delivery,
UB-007926,C01017,2025-11-09,Returned,Mobile App,Karachi,BlueLine,Cash on Delivery,
UB-007927,C00321,2025-07-28,Cancelled,Mobile App,Lahore,Store Pickup,Cash on Delivery,APP5
UB-007928,C01469,2024-07-02,Returned,Marketplace,Islamabad,SwiftEx,Bank Transfer,
UB-007929,C01566,2025-07-27,Completed,Marketplace,Karachi,RapidGo,Cash on Delivery,
UB-007930,C00059,2024-04-15,Completed,Mobile App,Peshawar,SwiftEx,Card,
UB-007931,C01349,2025-06-01,Returned,Marketplace,Islamabad,BlueLine,Card,WELCOME10
UB-007932,C01250,2025-10-08,Cancelled,Mobile App,Rawalpindi,SwiftEx,Cash on Delivery,WELCOME10
UB-007933,C01191,2025-12-01,Completed,Mobile App,Rawalpindi,RapidGo,Wallet,
UB-007934,C00340,2024-10-04,Completed,Mobile App,Karachi,SwiftEx,Card,
UB-007935,C01184,2025-04-16,Completed,Web,Karachi,BlueLine,Card,SAVE15
UB-007936,C00189,2025-04-07,Completed,Web,Rawalpindi,SwiftEx,Bank Transfer,
UB-007937,C01388,2025-08-13,Completed,Mobile App,Rawalpindi,SwiftEx,Cash on Delivery,APP5
UB-007938,C00674,2025-01-10,Completed,Mobile App,Islamabad,Store Pickup,Card,
UB-007939,C01288,2024-11-27,Completed,Web,Islamabad,RapidGo,Cash on Delivery,
UB-007940,C00413,2024-03-13,Completed,Web,Islamabad,BlueLine,Wallet,
UB-007941,C00203,2025-01-17,Completed,Web,Islamabad,RapidGo,Card,
UB-007942,C01036,2024-07-10,Completed,Mobile App,Peshawar,RapidGo,Cash on Delivery,
UB-007943,C01281,2024-01-25,Completed,Mobile App,Islamabad,RapidGo,Wallet,
UB-007944,C00329,2024-09-16,Completed,Web,Lahore,SwiftEx,Cash on Delivery,FREESHIP
UB-007945,C01530,2024-12-08,Completed,Web,Rawalpindi,BlueLine,Cash on Delivery,APP5
UB-007946,C00475,2024-04-27,Completed,Web,Islamabad,RapidGo,Wallet,
UB-007947,C01160,2024-03-26,Completed,Web,Karachi,SwiftEx,Card,
UB-007948,C00943,2025-09-09,Completed,Mobile App,Islamabad,Store Pickup,Bank Transfer,SAVE15
UB-007949,C00728,2025-01-01,Completed,Mobile App,Rawalpindi,BlueLine,Cash on Delivery,WELCOME10
UB-007950,C00212,2024-01-07,Completed,Web,Karachi,SwiftEx,Cash on Delivery,WELCOME10
UB-007951,C00677,2024-06-08,Completed,Web,Lahore,SwiftEx,Bank Transfer,
UB-007952,C01138,2025-03-26,Completed,Mobile App,Karachi,SwiftEx,Cash on Delivery,
UB-007953,C00705,2024-01-07,Completed,Mobile App,Faisalabad,Store Pickup,Cash on Delivery,
UB-007954,C00985,2024-07-07,Cancelled,Web,Peshawar,RapidGo,Cash on Delivery,
UB-007955,C00169,2025-01-25,Completed,Web,Lahore,SwiftEx,Bank Transfer,
UB-007956,C01294,2025-06-14,Completed,Web,Lahore,Store Pickup,Card,
UB-007957,C00952,2025-03-09,Completed,Web,Lahore,RapidGo,Card,
UB-007958,C00666,2024-11-23,Returned,Mobile App,Lahore,SwiftEx,Wallet,
UB-007959,C01499,2025-12-31,Completed,Mobile App,Faisalabad,BlueLine,Card,FREESHIP
UB-007960,C01028,2025-02-10,Completed,Mobile App,Faisalabad,BlueLine,Cash on Delivery,
UB-007961,C00625,2025-12-04,Completed,Web,Islamabad,RapidGo,Card,APP5
UB-007962,C01447,2025-02-14,Completed,Web,Rawalpindi,BlueLine,Cash on Delivery,
UB-007963,C01251,2025-03-04,Completed,Web,Rawalpindi,Store Pickup,Cash on Delivery,
UB-007964,C00034,2025-05-15,Completed,Web,Islamabad,RapidGo,Cash on Delivery,
UB-007965,C01299,2025-04-22,Returned,Mobile App,Rawalpindi,RapidGo,Cash on Delivery,APP5
UB-007966,C00749,2025-10-21,Cancelled,Mobile App,Rawalpindi,BlueLine,Cash on Delivery,APP5
UB-007967,C01416,2025-08-23,Completed,Marketplace,Rawalpindi,SwiftEx,Cash on Delivery,
UB-007968,C01296,2024-06-26,Completed,Mobile App,Peshawar,RapidGo,Wallet,
UB-007969,C00569,2025-05-02,Completed,Mobile App,Rawalpindi,SwiftEx,Card,APP5
UB-007970,C00821,2024-01-24,Completed,Web,Faisalabad,SwiftEx,Wallet,WELCOME10
UB-007971,C00736,2024-01-03,Completed,Web,Peshawar,SwiftEx,Card,FREESHIP
UB-007972,C00584,2025-05-24,Completed,Mobile App,Peshawar,BlueLine,Card,
UB-007973,C01043,2024-12-18,Completed,Web,Rawalpindi,SwiftEx,Card,
UB-007974,C00634,2024-02-13,Completed,Web,Peshawar,SwiftEx,Wallet,
UB-007975,C00114,2025-05-22,Completed,Web,Rawalpindi,BlueLine,Wallet,
UB-007976,C01214,2024-07-29,Completed,Marketplace,Peshawar,RapidGo,Cash on Delivery,
UB-007977,C01238,2024-12-20,Completed,Web,Lahore,BlueLine,Wallet,
UB-007978,C00898,2024-10-21,Completed,Mobile App,Islamabad,RapidGo,Card,
UB-007979,C00310,2025-03-02,Completed,Web,Rawalpindi,BlueLine,Wallet,
UB-007980,C00031,2025-06-17,Completed,Mobile App,Rawalpindi,SwiftEx,Card,
UB-007981,C00926,2025-12-22,Completed,Web,Lahore,SwiftEx,Cash on Delivery,
UB-007982,C00584,2024-11-01,Cancelled,Marketplace,Peshawar,RapidGo,Cash on Delivery,
UB-007983,C00292,2024-09-09,Returned,Mobile App,Karachi,BlueLine,Cash on Delivery,
UB-007984,C01242,2024-11-23,Completed,Mobile App,Faisalabad,RapidGo,Bank Transfer,
UB-007985,C00622,2024-03-21,Completed,Mobile App,Rawalpindi,Store Pickup,Card,
UB-007986,C00263,2025-05-20,Completed,Web,Karachi,RapidGo,Cash on Delivery,
UB-007987,C01412,2024-09-11,Completed,Web,Lahore,SwiftEx,Bank Transfer,
UB-007988,C00587,2024-07-18,Completed,Mobile App,Karachi,RapidGo,Wallet,
UB-007989,C01169,2024-03-31,Completed,Marketplace,Islamabad,SwiftEx,Cash on Delivery,
UB-007990,C00299,2024-02-26,Completed,Web,Rawalpindi,SwiftEx,Cash on Delivery,
UB-007991,C00136,2024-04-23,Completed,Web,Karachi,RapidGo,Cash on Delivery,WELCOME10
UB-007992,C01337,2024-05-24,Completed,Web,Rawalpindi,SwiftEx,Wallet,APP5
UB-007993,C00831,2025-07-15,Completed,Mobile App,Karachi,Store Pickup,Bank Transfer,
UB-007994,C01230,2025-03-22,Completed,Mobile App,Rawalpindi,BlueLine,Cash on Delivery,
UB-007995,C00327,2025-05-26,Completed,Mobile App,Islamabad,BlueLine,Wallet,
UB-007996,C00895,2025-07-16,Returned,Mobile App,Rawalpindi,RapidGo,Cash on Delivery,SAVE15
UB-007997,C00199,2024-09-08,Completed,Mobile App,Karachi,RapidGo,Card,
UB-007998,C00949,2025-11-28,Completed,Web,Faisalabad,BlueLine,Cash on Delivery,APP5
UB-007999,C01222,2025-06-18,Completed,Web,Peshawar,SwiftEx,Wallet,
UB-008000,C01528,2024-10-23,Completed,Web,Karachi,RapidGo,Cash on Delivery,APP5
UB-008001,C00186,2025-12-25,Completed,Marketplace,Lahore,RapidGo,Cash on Delivery,
UB-008002,C00262,2024-07-12,Completed,Mobile App,Lahore,BlueLine,Cash on Delivery,
UB-008003,C00762,2025-12-02,Completed,Mobile App,Lahore,SwiftEx,Cash on Delivery,
UB-008004,C00873,2024-06-04,Completed,Web,Lahore,BlueLine,Card,
UB-008005,C01560,2025-02-11,Completed,Marketplace,Islamabad,RapidGo,Cash on Delivery,
UB-008006,C00745,2024-09-05,Returned,Mobile App,Lahore,Store Pickup,Card,
UB-008007,C00741,2024-11-25,Completed,Mobile App,Karachi,RapidGo,Wallet,FREESHIP
UB-008008,C01314,2025-07-03,Completed,Mobile App,Peshawar,SwiftEx,Card,
UB-008009,C00203,2025-02-24,Completed,Mobile App,Islamabad,BlueLine,Cash on Delivery,FREESHIP
UB-008010,C00005,2024-08-27,Completed,Web,Islamabad,Store Pickup,Cash on Delivery,APP5
UB-008011,C00291,2025-02-03,Returned,Marketplace,Rawalpindi,BlueLine,Wallet,APP5
UB-008012,C00828,2024-11-06,Completed,Web,Islamabad,BlueLine,Cash on Delivery,
UB-008013,C00201,2024-07-15,Returned,Mobile App,Karachi,BlueLine,Wallet,APP5
UB-008014,C00294,2025-04-06,Completed,Mobile App,Islamabad,SwiftEx,Bank Transfer,FREESHIP
UB-008015,C00910,2025-07-19,Completed,Web,Rawalpindi,RapidGo,Bank Transfer,
UB-008016,C01426,2025-02-27,Completed,Mobile App,Rawalpindi,RapidGo,Cash on Delivery,SAVE15
UB-008017,C00912,2025-08-05,Completed,Mobile App,Islamabad,SwiftEx,Wallet,
UB-008018,C01446,2024-09-08,Completed,Mobile App,Lahore,BlueLine,Cash on Delivery,
UB-008019,C00592,2025-03-04,Completed,Marketplace,Faisalabad,Store Pickup,Card,
UB-008020,C00249,2025-03-15,Completed,Mobile App,Lahore,SwiftEx,Bank Transfer,SAVE15
UB-008021,C00850,2025-02-20,Completed,Web,Peshawar,SwiftEx,Cash on Delivery,
UB-008022,C00827,2025-09-04,Completed,Mobile App,Faisalabad,Store Pickup,Card,
UB-008023,C00184,2025-09-18,Completed,Mobile App,Rawalpindi,SwiftEx,Cash on Delivery,
UB-008024,C01262,2025-12-27,Completed,Mobile App,Islamabad,Store Pickup,Cash on Delivery,APP5
UB-008025,C01260,2024-03-30,Completed,Mobile App,Rawalpindi,SwiftEx,Cash on Delivery,
UB-008026,C00648,2024-08-17,Completed,Web,Lahore,SwiftEx,Cash on Delivery,FREESHIP
UB-008027,C00638,2024-04-28,Completed,Web,Lahore,SwiftEx,Card,
UB-008028,C01002,2024-12-01,Completed,Mobile App,Rawalpindi,SwiftEx,Wallet,
UB-008029,C01254,2024-12-10,Completed,Marketplace,Islamabad,BlueLine,Cash on Delivery,APP5
UB-008030,C00229,2024-08-17,Returned,Marketplace,Peshawar,SwiftEx,Card,
UB-008031,C01552,2025-05-03,Completed,Mobile App,Rawalpindi,SwiftEx,Wallet,FREESHIP
UB-008032,C01027,2025-06-27,Completed,Mobile App,Karachi,SwiftEx,Cash on Delivery,FREESHIP
UB-008033,C00414,2025-11-14,Completed,Marketplace,Lahore,RapidGo,Wallet,
UB-008034,C00889,2025-03-10,Completed,Marketplace,Peshawar,RapidGo,Cash on Delivery,APP5
UB-008035,C00262,2025-05-18,Completed,Mobile App,Lahore,RapidGo,Card,
UB-008036,C00553,2025-01-25,Completed,Web,Lahore,SwiftEx,Cash on Delivery,
UB-008037,C01276,2024-10-18,Completed,Web,Karachi,SwiftEx,Cash on Delivery,WELCOME10
UB-008038,C00329,2025-12-11,Returned,Mobile App,Lahore,BlueLine,Card,APP5
UB-008039,C00546,2024-03-20,Completed,Mobile App,Rawalpindi,RapidGo,Bank Transfer,
UB-008040,C00041,2024-01-23,Completed,Web,Rawalpindi,BlueLine,Cash on Delivery,FREESHIP
UB-008041,C00917,2024-06-18,Cancelled,Web,Rawalpindi,RapidGo,Card,
UB-008042,C01562,2025-10-18,Completed,Mobile App,Lahore,BlueLine,Bank Transfer,
UB-008043,C00646,2024-08-20,Completed,Mobile App,Rawalpindi,BlueLine,Card,
UB-008044,C00432,2024-03-17,Completed,Mobile App,Rawalpindi,SwiftEx,Card,APP5
UB-008045,C00345,2025-12-08,Completed,Mobile App,Peshawar,BlueLine,Wallet,
UB-008046,C01118,2025-07-04,Completed,Mobile App,Faisalabad,SwiftEx,Cash on Delivery,
UB-008047,C01133,2025-11-07,Completed,Web,Karachi,RapidGo,Card,WELCOME10
UB-008048,C01178,2024-01-21,Completed,Marketplace,Islamabad,SwiftEx,Wallet,
UB-008049,C00099,2025-05-06,Completed,Mobile App,Rawalpindi,SwiftEx,Cash on Delivery,
UB-008050,C00380,2025-08-15,Completed,Mobile App,Islamabad,Store Pickup,Card,SAVE15
UB-008051,C00490,2025-10-05,Completed,Web,Faisalabad,SwiftEx,Card,APP5
UB-008052,C01439,2025-10-22,Completed,Marketplace,Islamabad,RapidGo,Card,
UB-008053,C01274,2025-11-27,Cancelled,Marketplace,Lahore,BlueLine,Cash on Delivery,
UB-008054,C01009,2025-12-15,Returned,Web,Rawalpindi,BlueLine,Wallet,APP5
UB-008055,C00854,2025-08-04,Completed,Web,Rawalpindi,BlueLine,Wallet,
UB-008056,C00504,2025-04-22,Completed,Web,Islamabad,RapidGo,Cash on Delivery,
UB-008057,C00880,2025-02-08,Completed,Web,Lahore,BlueLine,Wallet,
UB-008058,C00001,2025-03-09,Completed,Mobile App,Rawalpindi,BlueLine,Wallet,APP5
UB-008059,C01079,2025-10-17,Completed,Mobile App,Islamabad,RapidGo,Cash on Delivery,
UB-008060,C00442,2024-12-05,Completed,Web,Rawalpindi,SwiftEx,Card,APP5
UB-008061,C00333,2025-01-25,Completed,Mobile App,Peshawar,RapidGo,Cash on Delivery,
UB-008062,C00583,2024-06-24,Completed,Marketplace,Karachi,SwiftEx,Bank Transfer,
UB-008063,C01071,2024-01-21,Completed,Mobile App,Lahore,BlueLine,Cash on Delivery,
UB-008064,C01489,2025-02-08,Completed,Marketplace,Lahore,SwiftEx,Wallet,
UB-008065,C01526,2024-12-29,Completed,Mobile App,Karachi,Store Pickup,Card,
UB-008066,C00042,2024-01-05,Completed,Mobile App,Lahore,RapidGo,Cash on Delivery,
UB-008067,C01509,2025-07-24,Completed,Web,Lahore,Store Pickup,Wallet,SAVE15
UB-008068,C00684,2025-02-13,Completed,Web,Islamabad,RapidGo,Cash on Delivery,SAVE15
UB-008069,C00599,2025-03-02,Completed,Mobile App,Islamabad,SwiftEx,Cash on Delivery,
UB-008070,C00734,2025-02-04,Cancelled,Web,Rawalpindi,SwiftEx,Card,
UB-008071,C00981,2025-06-05,Completed,Web,Rawalpindi,RapidGo,Cash on Delivery,
UB-008072,C00528,2024-10-30,Completed,Mobile App,Karachi,SwiftEx,Cash on Delivery,
UB-008073,C00971,2025-10-11,Returned,Mobile App,Faisalabad,SwiftEx,Wallet,APP5
UB-008074,C01265,2025-12-27,Completed,Web,Islamabad,RapidGo,Bank Transfer,
UB-008075,C00066,2024-02-28,Completed,Mobile App,Lahore,BlueLine,Card,
UB-008076,C00188,2025-09-25,Returned,Web,Islamabad,BlueLine,Card,
UB-008077,C00950,2024-02-18,Completed,Web,Karachi,Store Pickup,Cash on Delivery,
UB-008078,C01268,2025-06-23,Completed,Marketplace,Karachi,SwiftEx,Cash on Delivery,
UB-008079,C00071,2025-02-20,Completed,Marketplace,Lahore,RapidGo,Card,
UB-008080,C00426,2024-08-27,Completed,Mobile App,Islamabad,Store Pickup,Card,
UB-008081,C00080,2024-11-01,Completed,Web,Lahore,RapidGo,Wallet,
UB-008082,C00040,2024-10-06,Cancelled,Mobile App,Islamabad,SwiftEx,Card,
UB-008083,C01564,2024-10-06,Completed,Web,Islamabad,BlueLine,Cash on Delivery,FREESHIP
UB-008084,C00119,2025-03-24,Completed,Mobile App,Islamabad,BlueLine,Cash on Delivery,
UB-008085,C01380,2024-07-06,Completed,Web,Peshawar,RapidGo,Cash on Delivery,WELCOME10
UB-008086,C01203,2025-07-22,Completed,Web,Lahore,BlueLine,Wallet,WELCOME10
UB-008087,C01470,2025-10-05,Completed,Mobile App,Rawalpindi,SwiftEx,Card,
UB-008088,C01533,2025-04-06,Completed,Web,Islamabad,SwiftEx,Wallet,
UB-008089,C01358,2025-12-01,Completed,Mobile App,Faisalabad,SwiftEx,Cash on Delivery,APP5
UB-008090,C00905,2025-08-04,Completed,Mobile App,Karachi,RapidGo,Card,
UB-008091,C00966,2024-11-16,Completed,Mobile App,Peshawar,RapidGo,Wallet,FREESHIP
UB-008092,C00558,2025-08-10,Completed,Web,Lahore,SwiftEx,Bank Transfer,
UB-008093,C00333,2024-12-25,Completed,Mobile App,Peshawar,RapidGo,Cash on Delivery,
UB-008094,C00763,2025-10-02,Completed,Mobile App,Islamabad,SwiftEx,Bank Transfer,
UB-008095,C00951,2024-10-02,Completed,Web,Karachi,SwiftEx,Cash on Delivery,APP5
UB-008096,C01281,2025-09-24,Completed,Web,Islamabad,BlueLine,Card,
UB-008097,C01341,2024-03-31,Returned,Mobile App,Rawalpindi,BlueLine,Wallet,
UB-008098,C00320,2025-01-07,Completed,Web,Islamabad,Store Pickup,Card,
UB-008099,C01527,2025-03-12,Completed,Mobile App,Faisalabad,SwiftEx,Wallet,WELCOME10
UB-008100,C00337,2024-03-06,Completed,Web,Islamabad,BlueLine,Bank Transfer,
UB-008101,C00612,2024-10-30,Completed,Web,Islamabad,SwiftEx,Cash on Delivery,SAVE15
UB-008102,C01024,2025-05-14,Completed,Web,Islamabad,SwiftEx,Cash on Delivery,
UB-008103,C00049,2025-10-01,Completed,Marketplace,Rawalpindi,SwiftEx,Cash on Delivery,
UB-008104,C00102,2024-03-22,Completed,Web,Karachi,SwiftEx,Wallet,
UB-008105,C01071,2024-03-02,Completed,Mobile App,Lahore,BlueLine,Wallet,
UB-008106,C01558,2024-05-30,Completed,Web,Islamabad,SwiftEx,Cash on Delivery,
UB-008107,C00915,2025-04-25,Cancelled,Web,Peshawar,SwiftEx,Cash on Delivery,
UB-008108,C00041,2025-03-14,Completed,Mobile App,Rawalpindi,SwiftEx,Wallet,
UB-008109,C00035,2024-02-16,Completed,Web,Lahore,BlueLine,Cash on Delivery,
UB-008110,C00396,2024-02-02,Completed,Web,Islamabad,SwiftEx,Card,
UB-008111,C00578,2025-03-21,Completed,Mobile App,Rawalpindi,BlueLine,Card,WELCOME10
UB-008112,C01025,2025-08-24,Completed,Web,Rawalpindi,SwiftEx,Cash on Delivery,
UB-008113,C01313,2025-04-29,Completed,Web,Rawalpindi,RapidGo,Cash on Delivery,
UB-008114,C00177,2025-06-29,Completed,Mobile App,Lahore,RapidGo,Cash on Delivery,
UB-008115,C01561,2024-07-18,Completed,Web,Lahore,RapidGo,Bank Transfer,
UB-008116,C01087,2024-03-20,Completed,Web,Lahore,RapidGo,Wallet,WELCOME10
UB-008117,C00975,2024-04-23,Completed,Web,Peshawar,RapidGo,Bank Transfer,APP5
UB-008118,C00965,2025-05-04,Completed,Mobile App,Lahore,SwiftEx,Bank Transfer,
UB-008119,C00727,2024-08-16,Completed,Web,Lahore,BlueLine,Card,
UB-008120,C00126,2024-06-11,Completed,Web,Lahore,SwiftEx,Card,
UB-008121,C01115,2024-09-17,Completed,Mobile App,Faisalabad,RapidGo,Cash on Delivery,
UB-008122,C00445,2024-10-08,Completed,Web,Islamabad,RapidGo,Cash on Delivery,
UB-008123,C00515,2025-09-15,Cancelled,Marketplace,Karachi,BlueLine,Cash on Delivery,FREESHIP
UB-008124,C00814,2025-10-21,Completed,Web,Karachi,RapidGo,Card,
UB-008125,C00557,2024-06-18,Completed,Web,Peshawar,BlueLine,Bank Transfer,SAVE15
UB-008126,C01180,2025-06-29,Completed,Mobile App,Rawalpindi,BlueLine,Cash on Delivery,
UB-008127,C01600,2024-12-25,Completed,Web,Rawalpindi,BlueLine,Cash on Delivery,
UB-008128,C00414,2025-10-15,Completed,Marketplace,Lahore,RapidGo,Cash on Delivery,SAVE15
UB-008129,C00004,2025-11-28,Completed,Marketplace,Islamabad,RapidGo,Bank Transfer,
